Accession,Species Names01,Gene Symbol01,Control 2h,Control 2h_2,Control 2h_3,Control 6h_1,Control 6h_2,Control 6h_3,Control 10h_1 ,Control 10h_2,Control 10h_3,Control 24h_1,Control 24h_2,Control 24h_3,Virus 2h_1,Virus 2h_2,Virus 2h_3,Virus 6h_1,Virus 6h_2,Virus 6h_3,Virus 10h_1,Virus 10h_2,Virus 10h_3,Virus 24h_1,Virus 24h_2,Virus 24h_3,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
P62875,Homo sapiens OX=9606,POLR2L,0,3.81998334378485,0,0,5.69435001577129,0,0,9.73073802522051,0,0,3.01417876202268,0,0,9.38687445711684,0,0,1.14613124640057,0,0,11.0523390946976,0,0,0,0,1.29707851667795,-2.31275891400668,0.183730595904247,Err:502,0.612019552729541,0.477377894753931,0.932801029288284,0.373900966300058
P62979,Homo sapiens OX=9606,RPS27A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P63151,Homo sapiens OX=9606,PPP2R2A,0,0,0,0,0,0,0,0,0,0,1.12966078228318,0,0,0.915987136744358,0,0,3.51928058597021,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,Err:502,0.373900966300058,0.37390096630006,#NUM!,0.373900966300058
P63165,Homo sapiens OX=9606,SUMO1,0,4.53086779849011,0.939334777850171,20.3412798205408,8.88018213418333,10.1686198542737,0,8.36789596508473,0,0,6.25782256939699,6.7840883473654,0,8.52485850560382,0,0,5.97947128089581,0,0,5.20228972081295,4.1745062436629,0,0,0,0.64008162779554,-2.71974258463774,0.164230125248398,Err:502,0.763369843444069,0.054529568054178,0.921628831200393,0.116763769747793
P63220,Homo sapiens OX=9606,RPS21,0.60586534715654,11.751470686466,8.35288558789987,29.716050401099,32.0822067473529,14.2682024320632,25.2775712826407,54.3412808906351,26.8275767384242,3.63904414287552,3.85944605428936,1.63346381909105,8.46040875359346,1.82469207839417,0,19.9527743900339,26.2993951490256,1.81394699026382,11.7368544573871,18.5482391288857,4.90727215086803,0,0,0,-1.00978705434725,-0.662240211576449,-1.59679314597117,Err:502,0.452675087280482,0.368686690908874,0.080953237075129,0.012659062141878
P67812,Homo sapiens OX=9606,SEC11A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P68133,Homo sapiens OX=9606,ACTA1,5.26632814417811,0,0,0.188212096982689,0,0,3.27977498445474,0,0,6.10024190377518,0,0,2.13289871882727,0,0,2.41755589424283,0,0,2.74682425118221,2.72546878017582,0,3.52555722317955,0,0,-1.30398195770489,3.68311798270503,0.738548646743027,-0.791015156460117,0.610661915588398,0.40992859665216,0.634780398219002,0.733298386938978
P68371,Homo sapiens OX=9606,TUBB4B,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P68400,Homo sapiens OX=9606,CSNK2A1,12.8124133866165,22.8855261985807,0,14.6634770229141,21.3511328689122,0,28.9491193158017,31.5382276879035,4.00163052335169,7.59525538401211,12.9413955875093,0,3.96210334944553,17.833649105853,0,5.67309040870807,16.0349845974819,0,3.35094914671816,7.21417564524667,0,0,3.48360926269491,0,-0.711793796391418,-0.730350478553475,-2.60974278775403,-2.55954621340126,0.616561661368682,0.576827111052422,0.117177984971846,0.221612361137855
P78316,Homo sapiens OX=9606,NOP14,0.668052299072642,0,0,2.82255001054938,0,0,1.50359639357349,0,0,0.521563969785813,0,0,0,0,0,1.11502160899398,0,0,2.713985977716,0,0,0,0,0,Err:502,-1.33992747352146,0.851995906694209,Err:502,0.373900966300058,0.603713222175554,0.716335791163575,0.373900966300058
P78318,Homo sapiens OX=9606,IGBP1,5.75683823566018,8.99485440092005,6.90852187219819,6.6235309702403,7.32989475560741,4.77187712597627,10.909373392126,21.0818689166002,8.29716897437919,1.86195838279404,8.57767216542788,6.87192679491836,1.92255329737956,4.70934139919228,0,1.0943972814528,14.4295572253809,9.01484665900381,0,2.33809203973402,0,0,16.5870015740495,0,-1.7075545260003,0.390075716225983,-4.10696128770871,-0.061682400578198,0.039489430876025,0.649130829001571,0.033506822226566,0.969230270377129
P78330,Homo sapiens OX=9606,PSPH,0,13.5071030753714,0,7.89655248755097,17.3018451281619,0,3.75746911162036,6.68258905842412,0,0,24.8341964132197,0,0,11.8826362925846,0,0,6.73472365932509,0,0,12.7692871379823,0,0,4.80331933276117,0,-0.184863337733614,-1.90364133959159,0.290548236610525,-2.37022443502356,0.932390929618257,0.324377675186859,0.87615911465773,0.472729407831368
P78347,Homo sapiens OX=9606,GTF2I,0,26.3185495649721,15.8887841261325,18.6133086039207,44.5940159575602,26.6462457087178,11.0235824285532,59.6008196231703,26.0241205635252,25.9905701810543,42.4768512833338,31.8682928290572,0,31.8983989563096,0,0,12.9589013202942,0,0,24.0289707358982,16.9658712886683,0,42.7201298308259,0,-0.404009680588383,-2.79363242033143,-1.23730527823432,-1.23184728508955,0.806032835039192,0.04372500346085,0.311648582698759,0.270576167550595
P78357,Homo sapiens OX=9606,CNTNAP1,0,0,1.03931743367344,0,0,1.11410486640623,0,0,1.47907469897148,0,1.75798258398096,0.974113495526579,0,0,0,0,0,0,0,0,0.912889776771362,0,6.66397711302283,0,Err:502,Err:502,-0.696182332546552,1.286375226158,0.373900966300058,0.373900966300058,0.760944113221923,0.595997563718116
P78362,Homo sapiens OX=9606,SRPK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P78371,Homo sapiens OX=9606,CCT2,16.1948397084575,0,0,81.1655323711507,8.81210244786058,0,56.7604256844336,6.41879878653208,0,23.936512614988,0,0,33.7561705055119,0,0,66.231125178493,0,0,67.0967172896887,0,0,8.28665604908765,148.540796934381,0,1.05961705683775,-0.442057076366354,0.08679195620442,2.71189324646063,0.663455375632372,0.826789588923653,0.965861144922371,0.41578334929625
P80303,Homo sapiens OX=9606,NUCB2,5.43055160553355,1.08333387374305,0,7.11986609197626,0.918600479271667,0,0,6.54068516332294,0,0,8.32180806444349,0,0.458707439546139,0,0,0,0,0,0,0,0,0,0,0,-3.8278721448422,Err:502,Err:502,Err:502,0.292469416177626,0.296923192336757,0.373900966300058,0.373900966300058
P82914,Homo sapiens OX=9606,MRPS15,2.74304079529305,1.06408481222132,2.55866439421744,8.57424299797684,6.43243831530346,5.10951719630119,4.05655357297768,0.23024544483939,0,1.28319223745392,1.66804622301562,1.82250504001135,0.656174944857369,1.84228833340389,0,4.82273954697375,0,0,2.55520907145407,0,0,6.95391224990312,9.55606067110513,0,-1.34929855143433,-2.06043289104643,-0.746459439761496,1.79014479829077,0.163845118202164,0.054910749139904,0.73130656652106,0.242733109946697
P83876,Homo sapiens OX=9606,TXNL4A,0,35.3805198006595,1.3518217593997,0,7.32407125022307,0.723234669661139,0,20.2945189784456,9.96070138981835,0,10.6862506633998,1.4731020975876,0,8.52841671012178,0,0,20.1775304158602,0,0,5.86516290695631,0,0,40.7607316920242,0,-2.10670102884528,1.32617182660718,-2.36694100750428,1.74511351285392,0.474360827362458,0.600370438043786,0.258434436571978,0.533048512108943
P84095,Homo sapiens OX=9606,RHOG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P98082,Homo sapiens OX=9606,DAB2,9.87694074180686,7.24257284047453,0,8.56642819611505,3.30971192233519,0,20.1142535768426,2.93093315636413,0,3.77905564927124,2.43567122273236,0,8.72966070216646,0.772743757158993,0,11.6874081003062,11.9289696037185,0,4.44212703813737,0,0,0,37.1601935776251,0,-0.849277191059222,0.991721680253809,-2.37514290026729,2.57999512364992,0.565856690270022,0.448313519688138,0.390525738769976,0.453475733769305
Q00577,Homo sapiens OX=9606,PURA,2.90774914729738,0.908640512063746,0,0,0,0,1.30219688605153,2.39569608268313,0,0,0,0,0,0,0,0,1.42951691270758,0,0,0,0,2.99429645507877,0.807663536599653,0,Err:502,#DIV/0!,Err:502,#DIV/0!,0.212670237409948,0.373900966300058,0.149667564691513,0.229461050038903
Q00765,Homo sapiens OX=9606,REEP5,0,0,0,0,0,4.99801176265876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,Err:502,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,#NUM!
Q00796,Homo sapiens OX=9606,SORD,4.64937266773462,1.34738557076698,0,0,0,0,0,0,2.37759987320095,6.55015420173103,0,1.09861519226411,0.829340928549669,0,0,4.35023603573328,0,2.90509137642134,0,0,3.79599840640785,0,0,0,-2.85414561399458,#DIV/0!,0.674973442654382,Err:502,0.288491265610932,0.131652103307831,0.767333198474105,0.276530352348915
Q01130,Homo sapiens OX=9606,SRSF2,15.9150150096417,18.2717876827409,0,18.9071731549212,32.4682286591199,6.22485786731918,19.4727326224346,27.3237279206007,17.1862031428034,1.24558766270917,9.10649252173578,0.693036195171508,7.98087961026278,15.4859193239486,0,26.269106895443,27.2150907557008,17.4601377009902,0,13.5644793644107,9.68764143493118,0,20.6332359239287,0,-0.542818441853402,0.300612179080928,-1.46031874628602,0.901561477689843,0.649008106640875,0.615869364867842,0.055320976644832,0.687882389504926
Q01433,Homo sapiens OX=9606,AMPD2,0,0,0,0,0,0,0,0.117544242238303,0.169480785679106,0.529936575420599,0,0.445695895808321,0,0,0,0,0,0,0,0,4.46009376919958,0,0,0,#DIV/0!,#DIV/0!,3.9578255945823,Err:502,#NUM!,#NUM!,0.402668968495274,0.119073527093248
Q01469,Homo sapiens OX=9606,FABP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q01518,Homo sapiens OX=9606,CAP1,39.877787232364,100.598112008329,0,55.8442083050475,128.222503003844,0,55.3381768328395,133.281720959039,4.90241684427814,60.2641672815427,116.574331483797,0,83.9031448541989,106.693750150668,0,52.4555320571768,140.173607281429,0,64.48768458929,106.625572394097,0,86.9665748892672,76.5372657934695,0,0.440201981055365,0.065597221524526,-0.177548393161926,-0.113107867159386,0.721543603511143,0.961258754839784,0.885141244830977,0.923375105017106
Q01628,Homo sapiens OX=9606,IFITM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q01780,Homo sapiens OX=9606,EXOSC10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q01844,Homo sapiens OX=9606,EWSR1,0,0,0,14.1138747729291,0,0,5.85223329426932,0,0,1.37630559390568,0,0,0,0,0,4.69379115545777,0,0,6.46467382126652,0,0,0,0,0,#DIV/0!,-1.58828855723684,0.143590297461368,Err:502,#NUM!,0.560921742241229,0.947379333200878,0.373900966300058
Q02218,Homo sapiens OX=9606,OGDH,0,14.2782059081156,0,0,17.7753969706752,0,0,14.3614966855897,0,0,11.1389431018257,0,0,15.7176118762855,0,0,14.8983239684109,0,0,7.05429068272252,0,0,16.516693679329,0,0.138567319547192,-0.254731739807991,-1.02563317714788,0.56831256448586,0.94920932799017,0.907260985465672,0.671595940500756,0.800558384373243
Q03001,Homo sapiens OX=9606,DST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q03111,Homo sapiens OX=9606,MLLT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q04206,Homo sapiens OX=9606,RELA,0,2.02975100681956,0,0,5.20099888811802,0,0,8.78399535695413,0,0,4.76501071188475,0,0,4.22314448277728,0,0,7.59526230594855,0,0,7.54284375201467,0,0,0,0,1.05701484536915,0.54631106022674,-0.219768750570164,Err:502,0.664071650922056,0.807630145452827,0.919793440215361,0.373900966300058
Q04446,Homo sapiens OX=9606,GBE1,0,0,0,0,0,0,0,0,0,0,0,0,3.33429110803312,0,0,0,0,0,0,0,0,4.06063146075649,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.373900966300058,#NUM!,#NUM!,0.373900966300058
Q05048,Homo sapiens OX=9606,CSTF1,0,0,0,0,0.470860184556472,0,0,0.147639311849751,2.49967788650717,0,0,0,0,0,0,0,4.23121171013797,0,0,1.03098707865932,0,0,0,0,#DIV/0!,3.16770023311691,-1.36050481562078,#DIV/0!,#NUM!,0.426982904073814,0.573322217861781,#NUM!
Q05086,Homo sapiens OX=9606,UBE3A,4.5934921031684,0,0,2.19652578213102,0,0,7.08199343850512,0,0,3.85105374628613,0,0,3.36879434602817,0,0,3.27880364985651,0,0,0,0,0,6.03382150478898,0,0,-0.447358989205699,0.577946075538829,Err:502,0.647818760770274,0.840287804748687,0.797484772407814,0.373900966300058,0.775620746239599
Q05519,Homo sapiens OX=9606,SRSF11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q06124,Homo sapiens OX=9606,PTPN11,0,10.8638066850159,0,0,10.8811233684657,0,0,10.1636828300782,0,0,6.86582951435613,0,0,9.81027340452981,0,0,9.7005224762455,0,0,9.78225158236558,0,0,12.5603985349307,0,-0.147164464140141,-0.165693149316288,-0.055184786322653,0.871376301677706,0.946077893451877,0.939341300116306,0.979723518135701,0.711080425020595
Q07021,Homo sapiens OX=9606,C1QBP,0,7.28918919381311,0,2.65077024045274,9.33350158785726,0,0,12.680832081637,0,0,7.86394877123538,0,0,6.21392441019238,0,0,6.57323821315902,0,0,6.95799706679026,0,0,31.0084498049586,0,-0.230253654853488,-0.86646607845704,-0.865905438410763,1.97933557502808,0.916025542672269,0.636958880452392,0.71255730540057,0.509424311939208
Q07065,Homo sapiens OX=9606,CKAP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q07960,Homo sapiens OX=9606,ARHGAP1,0,0,0,0,0,0,0,0.836130514659932,0,0,0,0,0,3.11734523225604,0,0,3.32787639354454,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,0.373900966300058,0.373900966300058,#NUM!
Q08378,Homo sapiens OX=9606,GOLGA3,0,2.73662282554486,0,0,0,0,0,1.12744967270651,0,0,0.324752853719353,0,0,0.779189768834451,0,0,0,0,0,0,0,0,0,0,-1.81234996994533,#DIV/0!,Err:502,Err:502,0.529312307126049,#NUM!,0.373900966300058,0.373900966300058
Q09028,Homo sapiens OX=9606,RBBP4,0,26.4333775619692,0,14.0335888513311,26.1277056114938,8.11084906333609,10.913319711833,41.0942732578202,8.08213276349401,13.1704885014351,34.948776515923,4.12085635427306,0,16.0249402251076,0,0,14.0547294390973,0,5.28480292534211,26.9329501578803,0,26.7118709680845,44.7696604424048,0,-0.722041803710685,-1.78013520977642,-0.899262455278811,0.452412294049259,0.753254958258464,0.182232240343293,0.52616982429964,0.707295287898828
Q09161,Homo sapiens OX=9606,NCBP1,0,10.2493442505439,0,0,13.7649803067324,0,14.2163140376329,7.86285430297511,0,0,20.9489517449541,0,0,14.1844351190119,0,0,8.57983974434782,0,0,11.3053071977486,0,0,4.51717208003503,0,0.468777088304663,-0.681979939706702,-0.965685636125615,-2.21338627649109,0.833105772624045,0.765214333743218,0.554696186857866,0.48598078174622
Q10472,Homo sapiens OX=9606,GALNT1,15.5895004271413,0,0,10.9878123311125,0,0,9.94783577753007,0,0,10.7154294418779,0,0,9.36510952238648,0,0,6.79434506066638,0,0,7.36311505059063,0,0,9.40183625090034,0,0,-0.735206925334369,-0.693497780342434,-0.43406644704758,-0.188675211154864,0.749383419191545,0.761748721765007,0.844774924007287,0.931011438264541
Q10713,Homo sapiens OX=9606,PMPCA,0,0.507104928951411,0,9.9488651330042,1.09405924593071,0,10.525995445469,9.17338381288975,0,5.60678541955182,0,0,10.7854191626996,0,0,17.2857996435993,0,0,9.06874511444938,0,0,0,0,0,4.410654138858,0.646465068296881,-1.11917533295935,Err:502,0.395037325292557,0.767172260022411,0.473215193504799,0.373900966300058
Q12765,Homo sapiens OX=9606,SCRN1,0,0,0,0,0,0,6.84375603170713,0.80351038640646,1.45966365492943,0,0,1.09822696326581,0,0,0,0,0,0.874663800532279,0,0,0,0.68478628664667,0,0,#DIV/0!,#DIV/0!,Err:502,-0.681450521246751,#NUM!,0.373900966300058,0.187819105716933,0.765374156087197
Q12788,Homo sapiens OX=9606,TBL3,0,0,0,0,0,0,0,0.1106226181019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,#NUM!
Q12789,Homo sapiens OX=9606,GTF3C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q12824,Homo sapiens OX=9606,SMARCB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q12907,Homo sapiens OX=9606,LMAN2,6.97191639486438,8.08647592710818,0,6.83040043748714,0,8.21565592831059,0,5.46621360677526,2.42630724688525,5.12399357970404,0.873411885278905,6.59701907681967,0,0,0,8.00243667783277,0,0,0,0,0,0,0,0,Err:502,-0.910874139053639,Err:502,Err:502,0.118291015141341,0.558458888176587,0.171494867038663,0.070701553451323
Q12979,Homo sapiens OX=9606,ABR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43920328662269,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,0.373900966300058,#NUM!
Q13033,Homo sapiens OX=9606,STRN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q13123,Homo sapiens OX=9606,IK,3.0069559381785,4.32930811610535,0,0,6.176900014754,0.336785836564619,0.486173061511948,4.44616057985612,0,0.089959794295286,3.44649160573185,0,0,4.3180665252733,0,0,1.24568675756731,0,0,0.992712292077819,0,0,8.41191945846475,0,-0.764660096743555,-2.38653281013565,-2.31282283079134,1.25013260169093,0.629148439971192,0.439491952180005,0.415275214985143,0.619554644291079
Q13162,Homo sapiens OX=9606,PRDX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8169040501838,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
Q13177,Homo sapiens OX=9606,PAK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q13232,Homo sapiens OX=9606,NME3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q13310,Homo sapiens OX=9606,PABPC4,0,0,13.3993517799679,0,0,0,0,0,31.3534575557293,0,0,19.1920538170314,0,0,0,0,0,21.5039595333807,0,0,8.97080191548864,0,11.4268004769689,0,Err:502,#DIV/0!,-1.80531568641865,-0.748087605156635,0.373900966300058,0.373900966300058,0.530214871389238,0.745623849456772
Q13404,Homo sapiens OX=9606,UBE2V1; TMEM189-UBE2V1,0,2.34565326549422,1.30356975940014,0,7.30573448451797,3.21027208500687,0,2.36838630272237,0,0,0.525246114404951,0,0,0,0,0,0,0,0,0,0,0,0,0,Err:502,Err:502,Err:502,Err:502,0.147485730105615,0.172648087858812,0.373900966300058,0.373900966300058
Q13405,Homo sapiens OX=9606,MRPL49,17.6920185673987,0,0,0,0,0,10.753578295496,1.78326328013031,0,12.6876863682797,0,0,0.301647281640257,0,0,1.83638979318565,0,0,0,0,0,0,0,0,-5.87409226993811,#DIV/0!,Err:502,Err:502,0.381345838712414,0.373900966300058,0.277496559813019,0.373900966300058
Q13418,Homo sapiens OX=9606,ILK,5.60778432853454,0,0,22.6282750002819,31.0920345886826,17.2117384639463,2.75128578593575,0,0,0,0,0,20.355437279384,0,0,9.55730649723831,0,0,0,0,0,6.9441804682435,19.362824568024,0,1.85991144357544,-2.89176161294754,Err:502,#DIV/0!,0.52335169360413,0.016442341653237,0.373900966300058,0.196462668021395
Q13421,Homo sapiens OX=9606,MSLN,0,6.06606053317783,1.02678642551776,0,6.08582386206471,0,0,4.0117033913405,0,0,3.85998217776938,0,0,8.75789136506321,0,0,7.62678063844779,0,0,8.28804246569952,0,0,1.91501137774646,0,0.304218735262069,0.325621626045444,1.04681645200096,-1.01124122259969,0.880650817589761,0.882165087893623,0.666498186237511,0.675103819708124
Q13442,Homo sapiens OX=9606,PDAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q13451,Homo sapiens OX=9606,FKBP5,1.4849055634284,10.2462986573255,0,0,0.584054085094611,0,3.32124578338725,8.95691304920686,0,0,3.24244528241185,0,0,0,0,1.40116420573709,8.19817092470614,0,0,0,0,0,0,0,Err:502,4.03876060715868,Err:502,Err:502,0.288381502871214,0.302146338049828,0.192512122090585,0.373900966300058
Q13464,Homo sapiens OX=9606,ROCK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q13485,Homo sapiens OX=9606,SMAD4,0,14.1151484813271,0,0,14.6689894307376,0,0,9.62097657763793,0,0,10.8370048994067,0,0,8.54644722087069,0,0,8.25963194360079,0,0,8.21397610851853,0,0,7.80418209253861,0,-0.72384758713869,-0.82862008451146,-0.228102591204001,-0.473646738424729,0.752722196154727,0.722761774808155,0.916797910949296,0.831481293700265
Q13505,Homo sapiens OX=9606,,0,0,3.11277977310037,0,0,4.43929501945579,0,0,5.21888847175834,0,0,9.55155294485476,0,0,0,0,0,4.66855823201492,0,0,0.646208978261697,0,0,0,Err:502,0.072646490138682,-3.01366987144055,Err:502,0.373900966300058,0.973316518147808,0.433619108892482,0.373900966300058
Q13509,Homo sapiens OX=9606,TUBB3,0,0,0,1.38083521323208,0,1.8554990848101,3.09462424553473,0,0,0,0,0,0,0,0,0,0,0.123016112081452,1.25259664968413,0,2.81239298667411,0,0,0,#DIV/0!,-4.71744144846942,0.393487428548942,#DIV/0!,#NUM!,0.136446602021936,0.817634132187818,#NUM!
Q13564,Homo sapiens OX=9606,NAE1,18.8750728572356,0,0,11.8995518092815,0,0,19.5154386617408,0,0,10.3415604720695,0,0,10.8894101735983,0,0,22.7087777197087,0,0,10.7883879523475,0,0,22.3332876362594,2.33414340446941,0,-0.793556400814111,0.932342820160379,-0.855136584386543,1.25415358068232,0.732578648553108,0.694977000423867,0.715479681499388,0.577283093705508
Q13596,Homo sapiens OX=9606,SNX1,0,14.417666752063,0,0,12.6622257695726,1.51010644113658,0,19.9873668761328,0,3.32616539721068,31.1600004541412,15.9826414911575,0,19.3713669867277,0,0,16.5625697544299,8.33414015476929,0,6.15358339542939,0,0,0,0,0.426088056315885,0.812877914403959,-1.6995897448102,Err:502,0.847478867768838,0.596780649972682,0.54446121308085,0.10472803464897
Q13610,Homo sapiens OX=9606,PWP1,0,0.41690481016288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38967200227011,0,0,0,0,Err:502,#DIV/0!,#DIV/0!,#DIV/0!,0.373900966300058,#NUM!,0.373900966300058,#NUM!
Q13613,Homo sapiens OX=9606,MTMR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165039197075,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,#NUM!
Q13617,Homo sapiens OX=9606,CUL2,0,0,0,1.50254124116988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39585684093438,0,0,#DIV/0!,Err:502,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,0.373900966300058
Q13630,Homo sapiens OX=9606,TSTA3,0,0,0,16.7880461014951,2.25335109281265,0,4.19057560206875,2.68918260711396,0,8.0275091418788,9.19552939728834,0,9.45334320806994,2.71401190114652,0,2.98683828107617,0,0,0.349472456875006,2.82219499164135,0,0,0,0,#DIV/0!,-2.67244831087494,-1.11711635052367,Err:502,0.222434433903286,0.374116614120988,0.460042012642735,0.117942666680793
Q13637,Homo sapiens OX=9606,RAB32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16383610733732,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
Q13642,Homo sapiens OX=9606,FHL1,10.6858951725252,0,0,13.0460112996283,0,0,11.7138918558238,0,0,12.2572075770997,0,0,6.74407403646273,0,0,7.71984940688399,0,0,3.14067719000007,0,0,0,0,0,-0.664015490271009,-0.756964173353402,-1.89907291009063,Err:502,0.770663134496814,0.743049369764208,0.518624768891819,0.373900966300058
Q13643,Homo sapiens OX=9606,FHL3,0,0,0,0,0,0,0,12.6137968922094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9457967690347,0,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,0.373900966300058
Q13724,Homo sapiens OX=9606,MOGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q13823,Homo sapiens OX=9606,GNL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
