Accession,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
O14828,#DIV/0!,-0.068740821871772,-2.39673443847964,0.786572419800378,0.302570817673706,0.974749002522691,0.323427770345205,0.654060952501632
P17480,-1.34873229675897,0.754972059973505,-2.39781629488008,Err:502,0.583350723228697,0.46686527873597,0.062497441579984,0.210084385618014
P62253,-1.36233358502664,3.05579484263905,-0.992961238244529,-0.949856329393617,0.344641636358133,0.162926744077807,0.472826064296658,0.14581991229475
P11441,-1.41558101803414,-0.53151399228384,-0.373300400028268,-1.22607417856018,0.589734319535364,0.731981389523056,0.856354437942709,0.626424070685945
Q9BY44,-4.68946642807706,0.845132325471729,0.823977427666078,3.01636734109148,0.231898505578961,0.492501747085624,0.697375164543725,0.3181278867005
Q8IVF2,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,0.141039914651942,0.133808585082546,0.17088565024366,0.373900966300058
Q15418,0.9411775567082,-0.45602734137676,-0.713845976250461,1.93125975678729,0.638240563564365,0.768824825233273,0.709158743160394,0.514858084522049
Q9BQB6,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,#NUM!,0.373900966300058,0.373900966300058
Q96SB4,-0.241609820122824,-0.687328508853554,-0.67923653191291,-6.03216302633026,0.881112747383262,0.594288287604864,0.597726320616868,0.128399429606254
Q9NRG9,#DIV/0!,-2.54545634023995,1.99540214288332,1.41925215491316,0.280171110394749,0.206906051802234,0.256536858911074,0.299926118292777
Q9NQ55,4.7113763471704,-0.67305263766566,Err:502,2.12784110020799,0.390915224524948,0.767915481915208,0.373900966300058,0.494002834197897
P23381,0.458878461031905,-1.12031859889461,0.830918816525695,1.23445206117158,0.833135399909714,0.649409484247287,0.712758883868823,0.550272215796757
Q9NQ92,-0.445263883666547,1.17521701896436,-2.5382358741928,0.970009434943664,0.8273261565913,0.388926943425995,0.215479915411951,0.671173456724406
P41227,-1.54996724113199,0.678510418442079,-1.88001474968615,-2.52940489531972,0.555846982661924,0.565094321086513,0.134711223678417,0.200848368439946
Q9Y3D0,1.39264233558266,0.680863635991616,-2.12340773578746,0.32021092474845,0.438438918040721,0.67153853138273,0.291479459677872,0.822076019772898
P13987,-0.931103898415984,0.293441201328101,0.007560013475019,0.233515287141643,0.44445425301064,0.668626087288607,0.992729967121328,0.805668033472207
Q9NU22,-0.808635238805763,0.278027838177611,-0.973847068884304,-3.1042054273313,0.362188093403531,0.562058763504866,0.322667565663699,0.058499586993938
P16333,#DIV/0!,#DIV/0!,Err:502,-1.48544045214046,0.373900966300058,0.373900966300058,0.373900966300058,0.577576564200281
O15056,0.53719315464535,1.03485892315733,-3.80907660021514,3.46465561534963,0.764859038063459,0.66936620022978,0.374799345451465,0.162123481030453
O14777,0.487909591516892,0.126116478509323,0.901216439145033,-0.33032177485065,0.803390484910954,0.936490243333145,0.679821999016834,0.631441778934625
P28290,-0.656265384405179,0.335985856075341,-1.30765987149271,-1.26564021004161,0.6533145293916,0.87853582929496,0.60994167259448,0.618297660982101
Q9BSH4,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,0.34146636186759,0.373900966300058,0.373900966300058
P50897,-0.724306979236361,-0.036808334977726,-0.548989091561541,Err:502,0.620917778431202,0.98125782213122,0.786483989265559,0.26421252330898
Q9UPQ0,-0.487674701949267,#DIV/0!,#DIV/0!,#DIV/0!,0.826819496993092,#NUM!,#NUM!,0.096327265668162
O60271,-0.267750378489954,-0.315348344953444,-0.774865014402167,-1.30126406516474,0.798770020661894,0.737459624107174,0.527116099731368,0.291326060994388
Q3B726,-2.70693781926962,0.710670483559092,-2.98539205483246,Err:502,0.188310320936449,0.756622407100293,0.049896309188431,0.373900966300058
Q8IY81,0.29858418405319,0.57444113837807,0.651006950784793,-0.443337327973813,0.85926807355565,0.662947173706649,0.601265592982829,0.755513935890319
Q5T6V5,0.626054266237469,-1.72424859665643,-1.99539475971422,3.29154012751247,0.598150140343201,0.309898051665874,0.439314644064444,0.15238537672573
Q92785,-0.352594821201336,-0.637425164705942,-0.953649572971738,-0.209033042248052,0.865602436123427,0.776335896089785,0.602791655101198,0.878553333114907
Q9H3R5,#DIV/0!,2.56730914856447,0.491021933449714,-2.42944667102833,0.373900966300058,0.458420587586954,0.825711091979119,0.430633972969821
Q9BYD3,-1.10740738043861,-2.16704667383685,0.563013644360372,0.956019785485016,0.550443223820816,0.387608002194689,0.747223961367495,0.485667094109944
Q92820,-6.61428845266842,Err:502,-0.638450039122253,Err:502,0.181340068917483,0.37390096630006,0.778507675273363,0.028699281498206
P19387,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,0.373900966300058,0.373900966300058,#NUM!
Q6UXI9,-0.325796221753323,0.466051226315546,-2.86090075604549,-1.97636422211947,0.633702794311152,0.689684330462488,0.43171250635984,0.076179010991274
Q8IWX8,-0.693448252286858,0.891526339727073,-1.23562456952867,Err:502,0.562058693800607,0.480485030271319,0.280799147708799,0.002310543379
Q13523,0.847148135541243,0.650809317515854,0.144282825660649,0.592767733444524,0.693046889006057,0.762931456494651,0.931086168323707,0.792783405541097
Q9NYH9,0.422439472934384,-0.007654464634379,0.734828687705035,-0.408128683715008,0.644203594353546,0.990243697089787,0.582117007651578,0.835986471556887
Q00403,-1.34049315907062,#DIV/0!,#DIV/0!,2.55381332703875,0.603605470416939,0.373900966300058,#NUM!,0.459325456163958
O00499,-2.79139596249426,Err:502,0.922826078390181,2.3808107965518,0.314763912952358,0.217003263080607,0.697447791119903,0.173341957112611
O43414,0.424000914798217,-1.11003935246069,-1.50383323184072,1.43723965957916,0.836135466057623,0.490073732041917,0.533153770228808,0.47776858294443
P05114,-0.149860954105049,-0.560200604019005,-0.72471737604256,0.77231417524491,0.935659617246981,0.651066354051032,0.594952950318623,0.602850731098518
Q5F1R6,-0.09875085834983,-0.724433667656179,-1.14286692901307,-0.590229954321987,0.949346924801445,0.55687738367983,0.478751180514744,0.708036761982821
Q9HC35,-3.89873506730585,1.16337122201863,Err:502,0.014084000153713,0.371672866706468,0.525125368198661,0.18591268509874,0.993736087329856
Q96HY6,-1.90178869117529,3.8530447195448,-2.25091531499256,2.09309984080513,0.514649809529366,0.241298060855578,0.243879483112261,0.497434461506031
O75489,-1.64000497888909,-0.272115879160675,-0.506625251781779,0.030969206998009,0.331305856346154,0.814397803197241,0.760756451173837,0.97782468225508
Q9Y2K7,-0.795683341685897,0.193401077590293,Err:502,-0.957398573367269,0.710829862118129,0.914559008726138,0.373900966300058,0.677149571758195
P31150,#DIV/0!,-1.65001014380829,Err:502,#DIV/0!,0.373900966300058,0.33951349558891,0.373900966300058,0.000107940428233
P11908,-2.33573054609184,1.74236785926068,-5.90383485827994,Err:502,0.475492031095566,0.538540316739215,0.381191427858015,0.373900966300058
O00139,#DIV/0!,1.22887536482672,Err:502,Err:502,0.373900966300058,0.625840394631389,0.373900966300058,0.373900966300058
Q9Y2Z4,0.576911851786788,-0.207825071588919,-0.048916428739693,0.565439940683631,0.62374637344575,0.764088064770428,0.902340859174194,0.594100315098969
O14787,-3.26799887729501,Err:502,1.45118584232549,-0.714996483554631,0.423089075605701,0.309604009629159,0.583449946004652,0.570277747377842
Q9Y5X1,-0.534878936944379,0.052391495090924,-0.403945420813041,-6.09514899589656,0.659695998259877,0.980207231987589,0.695496131364977,0.082119589907897
Q9BUK6,-2.77380679697161,Err:502,Err:502,#DIV/0!,0.445791135188904,0.373900966300058,0.373900966300058,0.373900966300058
O60220,-0.790466503492157,0.498027673517422,Err:502,0.292654174087312,0.719785602448211,0.823396190587546,0.350331070201407,0.873738245294971
O95487,-2.82520118032221,-0.344591820130288,#DIV/0!,Err:502,0.426498889542916,0.852950906581521,0.122959521901645,0.168517138077364
Q96KA5,#DIV/0!,1.58089138337991,0.284518727755297,#DIV/0!,0.373900966300058,0.400453137921884,0.852781202653672,0.373900966300058
P63096,-2.92682937053168,-0.428423854355867,Err:502,Err:502,0.384807733773725,0.821856970689478,0.242960560052191,0.373900966300058
Q16637,0.002188158078012,0.265578174280857,-0.597286998888873,-1.53314639688341,0.998464015154524,0.711343831817225,0.497923485102949,0.140077468704018
Q9BPX3,-3.60001547082729,-1.03407118675168,-1.82182047889494,0.710403778964867,0.186148075365336,0.504107752760736,0.514284260014962,0.538745126192283
O75940,#DIV/0!,#DIV/0!,Err:502,Err:502,0.373900966300058,0.373900966300058,0.373900966300058,0.373900966300058
Q9NZL4,0.606762699844707,-1.39569502943327,4.16920572818722,-0.364652017656896,0.788375275480702,0.57539443117323,0.243611440037515,0.821133316197625
P68036,#DIV/0!,-1.81844694823643,-1.9033829456555,-2.21075072902119,0.373900966300058,0.112290947787565,0.371298374124734,0.043143515089491
Q13136,#DIV/0!,0.397736569216807,#DIV/0!,1.38677367181098,0.373900966300058,0.857150540464124,#NUM!,0.59495558247663
O60563,0.173698021735367,0.238288226307633,-0.646020453780126,-1.91182949722306,0.847884490366607,0.862330065655684,0.484726699623596,0.090151795272403
P40222,0.128231668217817,-0.097001148549876,0.264532681199453,0.474660492556616,0.916337860043308,0.898746081715097,0.766095121693397,0.729207406787054
Q15435,#DIV/0!,#DIV/0!,-2.47643041139141,-2.16822359407189,0.373900966300058,0.373900966300058,0.46471968928872,0.490141793958473
Q13636,0.729230008646615,-0.267614867958885,0.258872619783998,-0.148594278235853,0.746222609643469,0.872431303609692,0.83457571649847,0.932462723273203
Q567U6,-0.192028957424669,#DIV/0!,-1.9254175626511,1.8481296585568,0.927045531436806,0.144298830608691,0.207775062137241,0.445845334363819
P32456,-5.56344960773173,#DIV/0!,#DIV/0!,Err:502,0.383171798882379,#NUM!,#NUM!,0.373900966300058
P52564,-6.36962450468497,#DIV/0!,Err:502,#DIV/0!,0.379155842173938,0.373900966300058,0.373900966300058,#NUM!
Q9BRT3,0.171190694311328,0.782272787904972,Err:502,Err:502,0.863773295127685,0.664283675002635,0.067623543916171,0.373900966300058
A6NM45,#DIV/0!,2.90719456985324,#DIV/0!,Err:502,0.36737530072692,0.392276501497273,#NUM!,0.373900966300058
O00560,0.227575315411538,-2.45426710729323,-2.6147791205753,-0.258177838773111,0.839787341848013,0.096498631442187,0.180433886291763,0.8609023671834
Q14914,-0.037574534445667,-0.008161995008901,-0.29770061017017,-0.342522651786728,0.972321358658795,0.992600405178201,0.819637759139149,0.744395884861566
Q15645,-7.50267175720327,-1.06850724684093,-0.39304046902257,1.67568835058875,0.376281344428129,0.661358743866973,0.85876181467737,0.369367954500785
Q9NZL9,-2.59989740378399,4.84297247931017,-1.28236336404258,Err:502,0.455252816737956,0.208871325263134,0.614938561046515,0.26167269326567
P46776,#DIV/0!,-2.61958751786255,-0.257153330982016,0.872663480086306,0.373900966300058,0.19379096212037,0.859619168034038,0.685332897156473
Q86V21,#DIV/0!,-0.003831073514936,1.0223210023975,-1.44331022405024,0.373900966300058,0.998591712724118,0.672400055254502,0.584824120927977
P0DTC9,#DIV/0!,8.35438781824717,11.5813005816262,#DIV/0!,#NUM!,0.00519913232021,0.00466283315906,0.008452211680142
P62805,#DIV/0!,#DIV/0!,#DIV/0!,1.91827063065196,#NUM!,#NUM!,#NUM!,0.272359640037562
P0DTC7,#DIV/0!,8.45146225450694,8.79616269520561,#DIV/0!,#NUM!,0.164168942980291,0.089752435869274,0.089085678024835
P35579,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,0.245279507856941
P06733,#DIV/0!,#DIV/0!,Err:502,8.9469209629656,#NUM!,#NUM!,0.373900966300058,0.000134924951401
P21333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.013478410155614
P09382,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.315902340777222
Q04695,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.000608855783685
P10809,1.04832447203892,-0.338497784848799,-0.679762980732446,0.687541237743739,0.66613824553971,0.473059863385539,0.080366964723412,0.094306651281227
P07737,#DIV/0!,#DIV/0!,-0.650671073480131,#DIV/0!,0.373900966300058,0.373900966300058,0.774744616786202,0.017805015224718
P20810,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.373900966300058,#NUM!,#NUM!,0.373900966300058
Q00839,0.985148016319087,-0.011192618129107,-2.26900813707292,2.28536410209023,0.681555782662155,0.995171009769185,0.247500735414763,0.473414064028052
P07355,Err:502,3.40199524247688,Err:502,#DIV/0!,0.373900966300058,0.152996525335615,0.373900966300058,0.163400613426659
Q14204,0.025899416338072,0.455165849748347,-0.291779655676074,1.04051358209578,0.98225400174784,0.567249984111639,0.752557191308366,0.072891318590729
P22626,-0.816425439115905,-1.02346157335221,-2.26802500548608,0.281709305072489,0.612019283944464,0.434393422436913,0.217530665131134,0.77236241097419
P17987,0.980182546587603,-0.682147298381882,-1.60658487471464,4.03123043652084,0.682797038289656,0.607655565134868,0.279686126771416,0.110489945493692
P31327,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.136750712947398
P38646,#DIV/0!,-0.470674263606524,-0.259503397010927,2.60822297947081,#NUM!,0.744590908304662,0.826749547277184,0.219473810611633
P21266,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.147295327872002
P63104,Err:502,-0.320042546455174,Err:502,5.24182234762927,0.373900966300058,0.754510501604876,0.279794249345958,0.003672525491195
P60709,1.18645493454409,0.059411671621696,Err:502,8.41529551234419,0.634817196055834,0.978172024624724,0.373900966300058,0.131715680669512
Q99832,#DIV/0!,0.925597720537558,-0.758384605242482,2.36880981101879,0.373900966300058,0.687119826791393,0.615152640067326,0.272878874448958
P47712,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.035222037475608
P04075,#DIV/0!,Err:502,-1.12172804861438,2.41053316048262,0.373900966300058,0.373900966300058,0.649090819959247,0.264143660567812
Q02790,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,0.373900966300058
Q06830,0.89256390585426,-0.680861306539916,0.029945485373918,1.43048100989844,0.705410174006278,0.765552084035084,0.988993617061878,0.131631349925647
P00568,#DIV/0!,Err:502,5.27857610493829,7.21276603314621,#NUM!,0.000783231687036,0.385246809992584,0.042450237911217
Q96A33,0.251948120730561,-0.498007617673919,-0.06187925194095,2.69749934172155,0.824438305973873,0.665481935926378,0.958257498612143,0.002073509109252
P16152,0.690165222629234,0.138528271798356,0.225229330679648,2.81953951834546,0.76274920762479,0.949223558572917,0.917830118332229,0.278682088726006
P43487,#DIV/0!,#DIV/0!,-2.22455930315239,#DIV/0!,#NUM!,0.373900966300058,0.072106982868081,0.099704081689495
P10599,Err:502,0.879352958868749,-1.38026739053297,2.45269953282358,0.17838860204921,0.479768452355499,0.38779443443475,0.13259632403353
P52209,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,0.007810274639455
Q9Y5B9,#DIV/0!,Err:502,Err:502,#DIV/0!,#NUM!,0.373900966300058,0.373900966300058,0.342074051401631
O14980,#DIV/0!,-2.74553562363413,1.31463306486836,2.13227928831947,#NUM!,0.447393015365095,0.600392600273412,0.493571848200739
P18124,#DIV/0!,Err:502,Err:502,#DIV/0!,#NUM!,0.373900966300058,0.373900966300058,0.119567013525118
O43242,-0.059502785553118,-0.111015825747783,-1.74759521808124,2.91743369440534,0.978138584698366,0.951062295221728,0.269741893742598,0.438213311740823
P61978,1.07991989243467,-3.10687347719217,-4.52603860727063,4.60790804410078,0.6586871684195,0.236624054820231,0.393345265490812,0.139433352071731
Q9Y3U8,0.661133759097477,0.014525332215738,-0.131099139581857,2.88702380553551,0.770702263163248,0.989288363756049,0.894993424882385,0.004472534911977
P13797,#DIV/0!,1.65473589794408,-1.78045384726981,#DIV/0!,#NUM!,0.550907215581692,0.533449179199183,0.197848563335791
P50502,0.007060697671674,-0.460578165098899,-0.693406512650197,0.79572596364122,0.99554207610915,0.507855750972905,0.512991415557288,0.060064450259072
P62753,Err:502,1.2712341450607,-2.34671664482254,#DIV/0!,0.373900966300058,0.437061833717396,0.049518285882153,0.116192585901774
P08195,#DIV/0!,Err:502,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,0.287843687515643
P49736,Err:502,3.63092021429535,-2.44181839766614,1.29770450365498,0.373900966300058,0.411354987107497,0.025007484932964,0.429213196401321
P62906,-1.46416123309674,-0.82233877529801,0.020357567790628,3.06523616012836,0.367403231362804,0.639864052713446,0.987686023086683,0.070740301874573
P25786,0.668186036216598,-0.294898997936338,-0.808515136107266,1.42822432112784,0.70496470306057,0.838714512952049,0.557412015152978,0.32494801077421
Q9UBR2,0.552493123716309,0.2598869924036,0.101563597991934,2.15845674045462,0.805635840921263,0.712983643162533,0.954996903298449,0.139273785017979
P62495,0.060681418683687,-0.321912791621374,-0.019773479040036,2.77300072908634,0.956779839509643,0.801952813958679,0.988624376654747,0.039591965800992
Q9HDC9,Err:502,-0.526707028956722,-1.65265913334943,1.07423317877754,0.323563542868897,0.803697864888576,0.250414210678726,0.594380722649071
