drugbank_id	category	organism	known_action	actions	uniprot_id	pubmed_ids
DB01006	enzyme	Humans	unknown	inhibitor	P33261	
DB01006	enzyme	Humans	unknown	substrate	P16662	23965986
DB01006	carrier	Humans	unknown	binder	P02768	17912633
DB01006	transporter	Humans	unknown	substrate	P08183	23712697
DB01007	target	Yeast	yes	antagonist	P10613	3202901|15625110|15314102|16966178|16966400
DB01007	target	Humans	unknown	inhibitor	Q16850	17139284|17016423|15625110|10592235
DB01007	enzyme	Humans	unknown	inhibitor	P11511	2222512|3398530
DB01007	enzyme	Humans	unknown	inhibitor	P33261	11854151|16430569
DB01007	enzyme	Humans	unknown	inhibitor	P05181	11854151
DB01007	enzyme	Humans	unknown	inhibitor	P08684	11854151
DB01008	enzyme	Humans	unknown	substrate	P08684	9469685|28857712
DB01008	enzyme	Humans	unknown	substrate	P09210	18194479
DB01008	enzyme	Humans	unknown	substrate	P08263	16448639|20672371|18194479
DB01008	enzyme	Humans	unknown	substrate	P09488	8886613
DB01008	enzyme	Humans	unknown	substrate	P09211	8886613
DB01008	enzyme	Humans	unknown	substrate	Q99735	15779864
DB01009	target	Humans	unknown	inhibitor	P23219	10929089|11811354|14513718|14987823|15476667
DB01009	target	Humans	yes	inhibitor	P35354	10895904|11729362|11814865|14513718|15198222|11752352
DB01009	target	Humans	unknown	other	P25024	15974585|11331079|9093816
DB01009	enzyme	Humans	unknown	substrate|inhibitor	P11712	19515014|21516380
DB01009	enzyme	Humans	unknown	inhibitor	P10632	26721703|21516380
DB01009	enzyme	Humans	no	substrate	P22309	
DB01009	carrier	Humans	unknown		P02768	11400191|11022905|12725696|15807110
DB01009	transporter	Humans	unknown	inhibitor	O15439	12835412
DB01009	transporter	Humans	unknown	inhibitor	P46721	11883641
DB01009	transporter	Humans	unknown	inhibitor	Q4U2R8	10929807|10991954|12130730|11099697|10220563
DB01009	transporter	Humans	unknown	inhibitor	Q8TCC7	12130730|12358729
DB01009	transporter	Humans	unknown	inhibitor	Q9NSA0	12130730
DB01009	transporter	Humans	unknown	inhibitor	Q9Y694	9650585|11504818|10991954|12130730
DB01010	target	Humans	yes	inhibitor	P22303	10089512|10103097|10363282|10421446|10433700|11752352|19472276
DB01010	target	Humans	yes	inhibitor	P06276	1438284|9398183
DB01011	target	Humans	yes	inhibitor	P15538	17462829|11869873|17487473|11752352
DB01011	target	Pseudomonas putida	unknown	other/unknown	P00183	17139284|17016423|14741708|7619804|12237224
DB01011	enzyme	Humans	unknown	inhibitor	P19099	17646925|9231789
DB01011	enzyme	Humans	unknown	inhibitor	P11509	3978021|8863822|9143352
DB01011	enzyme	Humans	unknown	inhibitor|inducer	P08684	16162970|30676743|10611146
DB01011	enzyme	Humans	unknown	inhibitor	P15538	11869873|7663533
DB01011	enzyme	Humans	unknown	inhibitor	P05181	23400924|7931342
DB01011	transporter	Humans	unknown	inducer	O15438	14570758
DB01012	target	Humans	yes	agonist	P41180	15794735|15864123|15884662|16030053|16109140|19461861|19261825|19181759|19056615|11752352
DB01012	enzyme	Humans	unknown	substrate	P08684	19566113|16368445
DB01012	enzyme	Humans	unknown	inhibitor	P10635	19566113|16368445
DB01012	enzyme	Humans	unknown	substrate	P05177	19566113|16368445|16200170
DB01013	target	Humans	yes	agonist	P04150	16255837|9891987|15634032
DB01013	target	Humans	unknown	inducer	P04083	8060156
DB01013	target	Humans	unknown	agonist	P08235	
DB01013	enzyme	Humans	no	substrate|inducer	P08684	15304077|12673034|1614409|24451000
DB01013	enzyme	Humans	unknown	inducer	P20815	20482443|16882163
DB01013	carrier	Humans	unknown	binder	P08185	23300763
DB01013	carrier	Humans	unknown	binder	P02768	15634032
DB01014	target	Humans	yes	agonist	P37231	19708827|20151072|16939423|18077625
DB01014	target	Humans	yes	inhibitor	P35354	17139284|17016423|19743890|17981262|12950415
DB01014	target	Humans	yes	inhibitor	P23219	17139284|17016423|19743890|12950415|11752352
DB01014	target	Humans	yes	inhibitor	P09917	19743890|1359745
DB01014	enzyme	Bacillus sp. (strain OY1-2)	unknown	substrate	Q9FAW5	11563993|20417637
DB01015	target	Escherichia coli (strain K12)	yes	antagonist	P0AC13	1093654
DB01015	enzyme	Humans	unknown	substrate|inhibitor	P11712	7628308|12019187|9663807|22106207
DB01015	enzyme	Humans	unknown	substrate	P18440	19515014
DB01015	enzyme	Humans	unknown	substrate	P11245	19515014
DB01015	enzyme	Humans	unknown	substrate	P08684	9602961|11600390|11996015
DB01015	carrier	Humans	no	substrate	P02768	1031216|8099962
DB01015	transporter	Humans	no	inhibitor	O95342	24014644
DB01016	target	Humans	unknown	modulator	O60706	12145099|14672537|15023854|16845255|17294036
DB01016	target	Humans	unknown	inhibitor	O95342	12404239|15465654|15618715
DB01016	target	Humans	unknown	inhibitor	O95477	12426219|14660039|15039140|15102890|15905177|19805629
DB01016	target	Humans	unknown	inhibitor	P50416	3090894|3104327
DB01016	target	Humans	unknown	antagonist	P13569	12202948|12391048|12407077|14729151|15365090
DB01016	target	Humans	unknown	inhibitor	Q8TD43	30147301
DB01016	enzyme	Humans	unknown	substrate|inhibitor	P08684	19515014|12920163
DB01016	enzyme	Humans	unknown	substrate|inhibitor	P11712	16198656|20437462|12920163
DB01016	enzyme	Humans	unknown	substrate	P33261	19515014
DB01016	enzyme	Humans	unknown	substrate	P24462	25450675
DB01016	enzyme	Humans	unknown	substrate	P20815	25450675
DB01016	carrier	Humans	unknown	binder	P02768	4153105|4208196|820348
DB01016	transporter	Humans	unknown	inhibitor	O15438	16460798
DB01016	transporter	Humans	unknown	substrate|inhibitor	O95342	12404239|12739759|11343252|11557132|10648470|24014644
DB01016	transporter	Humans	unknown	inhibitor	P08183	10087141
DB01016	transporter	Humans	unknown	inhibitor	P33527	11159731|16460798
DB01016	transporter	Humans	unknown	inhibitor	P46059	10578127
DB01016	transporter	Humans	unknown	inhibitor	P46721	11883641|22982504
DB01016	transporter	Humans	unknown	inhibitor	Q16348	10578127
DB01016	transporter	Humans	unknown	inhibitor	Q4U2R8	10854830
DB01016	transporter	Humans	unknown	inhibitor	Q92887	16460798|11159731
DB01016	transporter	Humans	unknown	substrate	Q9UNQ0	16460798|20159988
DB01016	transporter	Humans	unknown	inhibitor	Q9Y694	11504818
DB01016	transporter	Humans	unknown	substrate	O94956	15640378
DB01017	target	Escherichia coli (strain K12)	yes	inhibitor	P0A7X3	14723559
DB01017	target	Escherichia coli (strain K12)	yes	inhibitor	P0A7V8	14723559
DB01017	target	Humans	unknown	modulator	P01584	11246672|12211491|8943052|9413935
DB01017	target	Humans	unknown	inhibitor	P09917	15371729|16574083|17506934
DB01017	target	Humans	unknown	inhibitor	P14780	12023318|15353401|15674236|16395286|16846501
DB01017	target	Humans	unknown	inhibitor	P15692	11875741|15256478|16224178
DB01017	target	Humans	unknown	negative modulator	P29466	10888929|11383749|17192486|18977395
DB01017	target	Humans	unknown	negative modulator	P42574	10888929|12112047|14568022|14588118|15304547|18977395
DB01017	target	Humans	unknown	negative modulator	P99999	11986668|14680842|15665864|16469440|17067803|18977395
DB01017	target	Humans	unknown	inhibitor	P35228	11986668
DB01017	transporter	Escherichia coli (strain K12)	unknown	substrate	P02931	11381101
DB01017	transporter	Escherichia coli (strain K12)	unknown	substrate	P06996	11381101
DB01017	transporter	Humans	unknown	inhibitor	Q4U2R8	11855680
DB01017	transporter	Humans	unknown	inhibitor	Q9Y694	11855680
DB01018	target	Humans	yes	agonist	P08913	10942848|17173664|15928018|11164065|1356794|20331927
DB01018	target	Humans	unknown	binder	P18089	1666366
DB01018	enzyme	Humans	unknown	substrate	P08684	9396389|6751332
DB01018	enzyme	Humans	unknown	substrate	P33261	9396389|6751332
DB01018	transporter	Humans	unknown	inhibitor	Q96FL8	
DB01018	transporter	Humans	unknown	substrate|inhibitor	O15245	
DB01018	transporter	Humans	unknown	substrate	O15244	
DB01019	target	Humans	yes	agonist	P08172	17139284|17016423|17413603|11798291|16953191
DB01019	target	Humans	unknown		P11229	9224827
DB01019	target	Humans	unknown		P20309	9224827
DB01019	target	Humans	unknown		P08173	9224827
DB01020	target	Humans	yes	activator	P33402	1852778|20089135|25446162
DB01020	enzyme	Humans	no	substrate	P09488	25446162
DB01020	enzyme	Humans	no	substrate	P47989	25446162
DB01020	enzyme	Humans	no	substrate	P11766	25446162
DB01021	target	Humans	yes	inhibitor	P55017	17414671|14610216|20187262|11752352
DB01021	target	Humans	yes	inhibitor	P05023	7752578
DB01021	target	Humans	unknown	inhibitor	P00915	17139284|17016423|19119014
DB01021	target	Humans	unknown	inhibitor	P00918	17139284|17016423|19119014
DB01021	target	Humans	unknown	inhibitor	P22748	17139284|17016423|19119014
DB01021	enzyme	Humans	unknown	inhibitor	P51580	8866635
DB01022	target	Humans	yes	inducer	P38435	8473318|105006|7638250|16929463|6380538|11752352
DB01022	target	Humans	unknown	agonist	P02818	10418836|11374034|11541904|11668761|11678581
DB01023	target	Humans	yes	inhibitor	Q13936	11752352|10525060|17475903
DB01023	target	Humans	yes	inhibitor	P54289	11752352|10525060|17475903
DB01023	target	Humans	yes	inhibitor	Q08289	11752352|10525060|17475903
DB01023	target	Humans	yes	inhibitor	Q01668	19029287
DB01023	target	Humans	yes	inhibitor	Q13698	16675661
DB01023	target	Humans	unknown	inhibitor	O95180	1281221|18974361
DB01023	target	Humans	unknown	inhibitor	Q9NY47	1281221|18974361
DB01023	target	Humans	unknown	other	P0DP23	3178884|2442519|2933041|2964559|4074665|2833901
DB01023	target	Humans	unknown	inhibitor	Q01064	2933041|9231746
DB01023	target	Humans	unknown	inhibitor	P54750	2933041|9231746
DB01023	target	Humans	unknown	antagonist	P08235	18250364
DB01023	target	Humans	unknown	other	P02585	3178884|10592235
DB01023	target	Humans	unknown	other	P63316	3178884
DB01023	enzyme	Humans	unknown	substrate|inhibitor	P08684	12433827|9153299
DB01023	enzyme	Humans	unknown	substrate	P20815	
DB01023	enzyme	Humans	unknown	substrate	P24462	
DB01023	enzyme	Humans	unknown	inhibitor	P10632	18413310|15601807
DB01023	enzyme	Humans	unknown	inhibitor	P11712	10640508
DB01023	enzyme	Humans	unknown	inhibitor	P10635	10640508|25028073
DB01023	transporter	Humans	unknown	inhibitor	P08183	11716514
DB01023	transporter	Humans	no	substrate	O95342	24014644
DB01024	target	Humans	yes	inhibitor	P20839	16629948
DB01024	target	Humans	yes	inhibitor	P12268	15621150|17496727|15614187|16647299|16629948|10592235|11752352
DB01024	enzyme	Humans	unknown	substrate	P22309	21123165|16790558
DB01024	enzyme	Humans	unknown	substrate	O60656	21123165|15470161
DB01024	enzyme	Humans	unknown	substrate	P16662	21123165|15470161
DB01024	enzyme	Humans	unknown	substrate	Q9HAW7	16790558
DB01024	enzyme	Humans	unknown	substrate	P19224	16790558
DB01025	target	Humans	unknown	antagonist	P80511	10051426|11944917|16864903
DB01025	target	Humans	unknown	antagonist	Q99584	10051426|10921913|11944917|16519964|9712836
DB01025	target	Humans	unknown	antagonist	P08700	1701989|1378042
DB01025	target	Humans	unknown	inhibitor	P05230	16300395
DB01026	target		yes	inhibitor	P50859	17139284|17016423|1627190|10592235|1627191|19275277|16375669|20625155
DB01026	target	Humans	unknown	binder	P10275	1526623
DB01026	target	Humans	yes	inhibitor	P05093	2966691
DB01026	target	Humans	unknown	inhibitor	P08686	2966691
DB01026	target	Humans	unknown	inhibitor	Q12809	15272206
DB01026	target	Humans	unknown	antagonist	O75469	17998298|23525103
DB01026	target	Humans	unknown		Q14994	20869355
DB01026	enzyme	Humans	unknown	substrate|inhibitor	P08684	15969931|18445370
DB01026	enzyme	Humans	no	inhibitor	P20815	17200836|23723360
DB01026	enzyme	Humans	unknown	inhibitor	P33261	15618748
DB01026	enzyme	Humans	unknown	inhibitor|inducer	P04798	14709627|10821163|17283379
DB01026	enzyme	Humans	unknown	inhibitor	P05177	9351907
DB01026	enzyme	Humans	unknown	inhibitor	P11509	9143352|11996015
DB01026	enzyme	Humans	unknown	inhibitor	Q16678	14709627
DB01026	enzyme	Humans	unknown	inhibitor	P20813	14709627|17101742
DB01026	enzyme	Humans	unknown	inhibitor	P10632	15601807|14709627|15373932|11136296|26721703
DB01026	enzyme	Humans	unknown	inhibitor	P11712	15373932|14709627|9764927|11854151
DB01026	enzyme	Humans	unknown	inhibitor	P10635	15618748
DB01026	enzyme	Humans	unknown	inhibitor	P15538	7663533
DB01026	enzyme	Humans	unknown	inhibitor	P22309	16166450
DB01026	enzyme	Humans	unknown	inhibitor	Q9HAW7	16166450
DB01026	enzyme	Humans	unknown	inhibitor	P16662	16166450
DB01026	enzyme	Humans	unknown	inhibitor	Q9HCS2	14709627
DB01026	enzyme	Humans	unknown	inhibitor	P11511	2004042
DB01026	enzyme	Humans	unknown	inhibitor	P78329	14709627|16997912
DB01026	carrier	Humans	unknown	ligand	P02768	3280211
DB01026	carrier	Humans	unknown	ligand	P04278	1526623
DB01026	transporter	Humans	unknown	inhibitor	P08183	10820137|11716514|11751127|11961113|12699389|14985103|12235267|19319690|9822896
DB01026	transporter	Humans	unknown	inhibitor	Q9Y6L6	21861202
DB01026	transporter	Humans	unknown	inhibitor	O95342	12739759|24014644
DB01028	target	Humans	yes	agonist	P14867	17139284|17016423|2459308|2845216|10683198|11752352
DB01028	target	Humans	yes	antagonist	P42261	17139284|17016423|7702639
DB01028	target	Humans	yes	agonist	P23415	17139284|17016423|10683198
DB01028	target	Humans	unknown	inhibitor	P98194	17139284|17016423|7499320
DB01028	target	Humans	yes	inducer	Q09470	17139284|17016423|1336744
DB01028	target	Humans	unknown	unknown	P30049	17139284|17016423
DB01028	target	Humans	unknown	unknown	P03886	17139284|17016423
DB01028	enzyme	Humans	unknown	substrate	P05181	8214760|10209369
DB01028	enzyme	Humans	unknown	substrate	P05177	8214760
DB01028	enzyme	Humans	unknown	substrate	P11509	23824607|7879937
DB01028	enzyme	Humans	unknown	substrate	P20813	11996015
DB01028	enzyme	Humans	unknown	substrate	P11712	8214760
DB01028	enzyme	Humans	unknown	substrate	P10635	8214760
DB01028	enzyme	Humans	unknown	substrate	P08684	7879937
DB01029	target	Humans	yes	antagonist	P30556	11752352|17408613|15030294|11486244|14716205|7843749|10069682|10075381|10082498|10373224|10822210|18627212|15101793
DB01029	target	Humans	unknown	other/unknown	P05412	15133856|15210574
DB01029	enzyme	Humans	unknown	substrate|inhibitor	P10632	15601807
DB01029	enzyme	Humans	unknown	substrate	P11712	19515014|21949635
DB01029	enzyme	Humans	unknown	substrate	P35503	19515014
DB01029	enzyme	Humans	unknown	substrate	P23219	19515014
DB01029	enzyme	Humans	no	inhibitor	P08684	10877007|11523726
DB01029	carrier	Humans	unknown	binder	P02768	
DB01030	target	Humans	yes	inhibitor	P11387	11166732|11443926|12437383|12520736|12855624|11752352|9885371|8853931|9122737
DB01030	target	Humans	unknown	inhibitor	Q969P6	8390858
DB01030	enzyme	Humans	unknown	inhibitor|inducer	P08684	16595064|12181418
DB01030	transporter	Humans	unknown	substrate	Q9UNQ0	15059881|11309344|12533678|10493507|11036110|12649196|15313923|20460504|19567673|10777678|10912951|10930538
DB01030	transporter	Humans	unknown	substrate	P08183	15180340|20460504|19567673
DB01030	transporter	Humans	unknown	substrate|inhibitor	Q96FL8	17509534|23241029|26330298
DB01030	transporter	Humans	unknown	substrate	Q86VL8	17509534|28546950
DB01031	target	Humans	yes	inhibitor	P00915	1460006
DB01031	target	Humans	yes	inhibitor	P00918	1460006|11752352
DB01032	target	Humans	yes	inhibitor	Q4U2R8	11426832|11669456|12130730|15377641|11752352
DB01032	target	Humans	yes	inhibitor	Q9NSA0	12023506|12063169|12130730|15377641
DB01032	target	Humans	yes	inhibitor	Q8TCC7	10224140|11426832|11669456|12130730|12488248|10592235
DB01032	target	Humans	unknown	antagonist	Q96RD7	18596212|19213873|19023039|19416975|19780818
DB01032	target	Humans	unknown		Q9NYV7	21629661
DB01032	enzyme	Humans	unknown	inducer	P10632	15915352
DB01032	enzyme	Humans	unknown	inducer	P08684	15915352
DB01032	enzyme	Humans	no	inhibitor	P22309	15039294
DB01032	enzyme	Humans	unknown	inhibitor	P11712	25407255
DB01032	carrier	Humans	no		P02768	3780693|3977951|2043725
DB01032	transporter	Humans	unknown	inhibitor	O15244	11502595
DB01032	transporter	Humans	unknown	inhibitor	O15245	11502595|27503646
DB01032	transporter	Humans	unknown	inhibitor	O15438	11581266|11585759|12538836
DB01032	transporter	Humans	unknown	inhibitor	O15439	11856762|12036927|12883481
DB01032	transporter	Humans	unknown	inhibitor	O15440	10893247
DB01032	transporter	Humans	unknown	inhibitor	O60669	10417314
DB01032	transporter	Humans	unknown	inhibitor	O76082	10525100
DB01032	transporter	Humans	unknown	inhibitor	O95255	11880368
DB01032	transporter	Humans	unknown	inhibitor	P33527	14511674|11880368|10329417|10727523|10363967|10419897|10500791|10917554|11118294|11405287
DB01032	transporter	Humans	unknown	inhibitor	P46721	11408557|8045503
DB01032	transporter	Humans	unknown	inhibitor	P53985	10417314
DB01032	transporter	Humans	unknown	inhibitor	Q14973	1961729
DB01032	transporter	Humans	unknown	substrate|inhibitor	Q4U2R8	10929807|10991954|11426832|11669456|12472777|12130730|9950961|10049739|14978359|9880528|11099697|10336520|10594788|11408557|20460822
DB01032	transporter	Humans	unknown	inhibitor	Q63ZE4	15068970
DB01032	transporter	Humans	unknown	inhibitor	Q8TCC7	11306713|11426832|11669456|12130730|14978359|14762099|12679720|10224140|11408557|11961115|20460822|20519552
DB01032	transporter	Humans	unknown	substrate|inhibitor	Q92887	14511674|11880368|10727523|15618649|12538836|19319690|12608533|15504753|15060738
DB01032	transporter	Humans	unknown	inhibitor	Q96J66	15537867
DB01032	transporter	Humans	unknown	inhibitor	Q9NSA0	12023506|12063169|12130730|14978359
DB01032	transporter	Humans	unknown	inhibitor	Q9NYB5	15166123
DB01032	transporter	Humans	unknown	inhibitor	Q9Y694	12023506|14978359
DB01032	transporter	Humans	unknown	inhibitor	Q96S37	21272127
DB01032	transporter	Humans	unknown	inhibitor	Q9NRM0	
DB01033	target	Humans	yes	inhibitor	P00492	15354273
DB01033	target	Humans	unknown	inhibitor	Q06203	18506437|21948594
DB01033	enzyme	Humans	unknown	substrate	P51580	15354273
DB01033	enzyme	Humans	unknown	substrate	P47989	15354273
DB01033	enzyme	Humans	unknown	substrate	Q06278	
DB01033	transporter	Humans	unknown	substrate|inhibitor	Q8TCC7	12358729|12679720|15100168
DB01033	transporter	Humans	unknown	substrate	O15439	11447229
DB01033	transporter	Humans	unknown	substrate	O15440	10840050
DB01033	transporter	Humans	unknown	substrate	O43868	
DB01033	transporter	Humans	unknown	substrate	Q9HAS3	
DB01033	transporter	Humans	unknown	substrate	Q99808	
DB01033	transporter	Humans	unknown	substrate	Q14542	
