UniProt ID	Drug ID
P35368	DB01142
P35462	DB06477
P18031	DB06829
P41145	DB05046
Q01959	DB01577
P07550	DB01210
P01375	DB11967
P25100	DB06153
P11388	DB09047
P31645	DB01175
P14416	DB00875
P35372	DB01452
Q92731	DB07032
P04150	DB01234
P14867	DB01198
P42262	DB05047
P12931	DB06883
P43681	DB09028
P27487	DB07482
P11217	DB04566
O75469	DB01393
Q16539	DB07942
P24941	DB04662
P07900	DB07877
P07477	DB03136
P36544	DB14006
P17612	DB08149
P14867	DB01215
P47869	DB01215
P34903	DB01215
P48169	DB01215
P31644	DB01215
Q16445	DB01215
P18505	DB01215
P47870	DB01215
P28472	DB01215
O14764	DB01215
P78334	DB01215
Q8N1C3	DB01215
P18507	DB01215
Q99928	DB01215
O00591	DB01215
Q9UN88	DB01215
P35228	DB08214
P23219	DB01401
P21728	DB01621
P20309	DB00986
P00734	DB06861
Q07869	DB09006
Q12809	DB01244
P11229	DB00725
P03372	DB01878
P10275	DB06133
P08588	DB01238
P37231	DB06926
P00742	DB08173
P08912	DB12278
P35354	DB01050
P29474	DB07388
P08913	DB01149
P08908	DB01238
P46098	DB14185
P00918	DB02610
P18825	DB08838
P35968	DB12307
P47869	DB01589
P08173	DB03128
P41143	DB06409
P22303	DB04021
P35367	DB00767
P28223	DB01079
P31644	DB01589
P23975	DB01170
P35348	DB00751
P34903	DB01589
P28335	DB01200
P06401	DB12941
P08172	DB00934
P18089	DB05492
P35368	DB01149
P35462	DB09014
P18031	DB06887
P41145	DB05104
Q01959	DB03701
P07550	DB01214
P01375	DB12140
P25100	DB06207
P31645	DB01191
P14416	DB00915
P35372	DB01466
Q92731	DB07036
P04150	DB01260
P14867	DB01205
P42262	DB07455
P12931	DB07335
P43681	DB13952
P27487	DB07666
P11217	DB04642
O75469	DB01645
Q16539	DB07943
P24941	DB04669
P07900	DB08194
P07477	DB03159
P36544	DB14009
P17612	DB08150
P14867	DB01236
P47869	DB01236
P34903	DB01236
P48169	DB01236
P31644	DB01236
Q16445	DB01236
P18505	DB01236
P47870	DB01236
P28472	DB01236
O14764	DB01236
P78334	DB01236
Q8N1C3	DB01236
P18507	DB01236
Q99928	DB01236
O00591	DB01236
Q9UN88	DB01236
P35228	DB08750
P23219	DB01419
P21728	DB01622
P20309	DB01019
P00734	DB06865
Q07869	DB09064
Q12809	DB04855
P11229	DB00747
P03372	DB02187
P10275	DB06412
P08588	DB01288
P37231	DB07053
P00742	DB08174
P08912	DB13581
P35354	DB01283
P29474	DB08018
P08913	DB01200
P08908	DB01267
P00918	DB02679
P18825	DB09128
P47869	DB01594
P08173	DB05752
P41143	DB06738
P22303	DB04114
P35367	DB00768
P28223	DB01142
P31644	DB01594
P23975	DB01173
P35348	DB00777
P34903	DB01594
P28335	DB01224
P06401	DB13857
P08172	DB00986
P18089	DB06148
P35368	DB01162
P35462	DB09207
P18031	DB07130
P41145	DB05155
Q01959	DB04821
P07550	DB01238
P01375	DB13751
P25100	DB06229
P31645	DB01238
P14416	DB00933
P35372	DB01497
Q92731	DB07119
P04150	DB01380
P14867	DB01215
P42262	DB07598
P12931	DB07662
P43681	DB13953
P27487	DB07779
P11217	DB04643
O75469	DB01708
Q16539	DB08064
P24941	DB06195
P07900	DB08197
P07477	DB03173
P36544	DB14011
P17612	DB08162
P14867	DB01437
P47869	DB01437
P34903	DB01437
P48169	DB01437
P31644	DB01437
Q16445	DB01437
P18505	DB01437
P47870	DB01437
P28472	DB01437
O14764	DB01437
P78334	DB01437
Q8N1C3	DB01437
P18507	DB01437
Q99928	DB01437
O00591	DB01437
Q9UN88	DB01437
P35228	DB08814
P23219	DB01435
P21728	DB01623
P20309	DB01036
P00734	DB06866
Q07869	DB09213
Q12809	DB04957
P11229	DB00767
P03372	DB02615
P10275	DB06710
P08588	DB01291
P37231	DB07111
P00742	DB08426
P08912	DB14185
P35354	DB01397
P29474	DB08019
P08913	DB01224
P08908	DB01359
P00918	DB02861
P18825	DB11124
P47869	DB01595
P08173	DB06702
P41143	DB09061
P22303	DB04556
P35367	DB00777
P28223	DB01149
P31644	DB01595
P23975	DB01175
P35348	DB00797
P34903	DB01595
P28335	DB01238
P06401	DB13867
P08172	DB01019
P18089	DB06153
P35368	DB01186
P35462	DB09223
P18031	DB07134
P41145	DB05443
Q01959	DB04947
P07550	DB01274
P25100	DB06262
P31645	DB01242
P14416	DB00934
P35372	DB01535
Q92731	DB07150
P04150	DB01384
P14867	DB01236
P42262	DB08303
P12931	DB07966
P43681	DB13954
P27487	DB07830
P11217	DB04644
O75469	DB01892
Q16539	DB08068
P24941	DB06616
P07900	DB08436
P07477	DB03213
P17612	DB08231
P14867	DB01588
P47869	DB01588
P34903	DB01588
P48169	DB01588
P31644	DB01588
Q16445	DB01588
P18505	DB01588
P47870	DB01588
P28472	DB01588
O14764	DB01588
P78334	DB01588
Q8N1C3	DB01588
P18507	DB01588
Q99928	DB01588
O00591	DB01588
Q9UN88	DB01588
P35228	DB09237
P23219	DB01600
P21728	DB01624
P20309	DB01062
P00734	DB06868
Q07869	DB09422
Q12809	DB06144
P11229	DB00771
P03372	DB02709
P10275	DB06713
P08588	DB01295
P37231	DB07172
P00742	DB08487
P35354	DB01399
P29474	DB09237
P08913	DB01238
P08908	DB01392
P00918	DB02866
P18825	DB14185
P47869	DB04903
P08173	DB06787
P41143	DB09173
P22303	DB04614
P35367	DB00792
P28223	DB01151
P31644	DB05087
P23975	DB01221
P35348	DB00800
P34903	DB04903
P28335	DB01239
P06401	DB14512
P08172	DB01036
P18089	DB06216
P35368	DB01200
P35462	DB09286
P18031	DB07197
P41145	DB06148
Q01959	DB06148
P07550	DB01288
P25100	DB06694
P31645	DB01363
P14416	DB00988
P35372	DB01548
Q92731	DB07198
P04150	DB01395
P14867	DB01341
P42262	DB08304
P12931	DB08052
P43681	DB13955
P27487	DB07851
P11217	DB04645
O75469	DB02709
Q16539	DB08091
P24941	DB06844
P07900	DB08442
P07477	DB03243
P17612	DB08568
P14867	DB01589
P47869	DB01589
P34903	DB01589
P48169	DB01589
P31644	DB01589
Q16445	DB01589
P18505	DB01589
P47870	DB01589
P28472	DB01589
O14764	DB01589
P78334	DB01589
Q8N1C3	DB01589
P18507	DB01589
Q99928	DB01589
O00591	DB01589
Q9UN88	DB01589
P35228	DB11327
P23219	DB01837
P21728	DB04946
P20309	DB01069
P00734	DB06869
Q07869	DB11133
Q12809	DB06217
P11229	DB00777
P03372	DB02715
P10275	DB06718
P08588	DB01297
P37231	DB07208
P00742	DB08488
P35354	DB01401
P08913	DB01267
P08908	DB01614
P00918	DB02894
P47869	DB05087
P08173	DB08897
P41143	DB09209
P22303	DB04615
P35367	DB00797
P28223	DB01175
P31644	DB13872
P23975	DB01242
P35348	DB00831
P34903	DB05087
P28335	DB01242
P06401	DB14583
P08172	DB01062
P18089	DB06229
P35368	DB01238
P35462	DB09289
P18031	DB07263
P41145	DB06204
Q01959	DB06156
P07550	DB01291
P25100	DB09202
P31645	DB01442
P14416	DB01038
P35372	DB01565
Q92731	DB07230
P04150	DB01410
P14867	DB01346
P42262	DB08305
P12931	DB08053
P43681	DB13956
P27487	DB08024
P11217	DB06986
O75469	DB02789
Q16539	DB08092
P24941	DB06888
P07900	DB08443
P07477	DB03251
P17612	DB08569
P14867	DB01708
P47869	DB01708
P34903	DB01708
P48169	DB01708
P31644	DB01708
Q16445	DB01708
P18505	DB01708
P47870	DB01708
P28472	DB01708
O14764	DB01708
P78334	DB01708
Q8N1C3	DB01708
P18507	DB01708
Q99928	DB01708
O00591	DB01708
Q9UN88	DB01708
P23219	DB01892
P21728	DB05271
P20309	DB01085
P00734	DB06878
Q07869	DB11605
Q12809	DB06457
P11229	DB00782
P03372	DB02746
P10275	DB06870
P08588	DB01359
P37231	DB07209
P00742	DB08495
P35354	DB01404
P08913	DB01363
P08908	DB01616
P00918	DB02986
P47869	DB09166
P08173	DB09076
P41143	DB09272
P22303	DB04616
P35367	DB00835
P28223	DB01186
P23975	DB01363
P35348	DB00852
P34903	DB09166
P28335	DB01267
P08172	DB01069
P18089	DB06262
P35368	DB01267
P35462	DB11274
P18031	DB07289
P41145	DB06230
Q01959	DB06333
P07550	DB01295
P25100	DB11124
P31645	DB01454
P14416	DB01043
P35372	DB01571
Q92731	DB07236
P04150	DB02210
P14867	DB01351
P42262	DB13146
P12931	DB08054
P27487	DB08044
P11217	DB07066
O75469	DB04216
Q16539	DB08093
P24941	DB06944
P07900	DB08557
P07477	DB03337
P17612	DB08756
P14867	DB01956
P47869	DB01956
P34903	DB01956
P48169	DB01956
P31644	DB01956
Q16445	DB01956
P18505	DB01956
P47870	DB01956
P28472	DB01956
O14764	DB01956
P78334	DB01956
Q8N1C3	DB01956
P18507	DB01956
Q99928	DB01956
O00591	DB01956
Q9UN88	DB01956
P23219	DB02047
P21728	DB06077
P20309	DB01142
P00734	DB06911
Q07869	DB12007
Q12809	DB11090
P11229	DB00785
P03372	DB02757
P10275	DB07039
P08588	DB01363
P37231	DB07302
P00742	DB08745
P35354	DB01419
P08913	DB01392
P08908	DB01618
P00918	DB03039
P47869	DB13872
P08173	DB09089
P41143	DB11130
P22303	DB04617
P35367	DB00902
P28223	DB01200
P23975	DB01364
P35348	DB00865
P34903	DB13872
P28335	DB01392
P08172	DB01075
P18089	DB06694
P35368	DB01403
P35462	DB12061
P18031	DB07295
P41145	DB06274
Q01959	DB06413
P07550	DB01359
P31645	DB01472
P14416	DB01063
P35372	DB05046
Q92731	DB07638
P04150	DB04630
P14867	DB01352
P12931	DB08192
P27487	DB08051
P11217	DB07792
O75469	DB04466
Q16539	DB08095
P24941	DB06948
P07900	DB08786
P07477	DB03373
P17612	DB08846
P14867	DB09118
P47869	DB09118
P34903	DB09118
P48169	DB09118
P31644	DB09118
Q16445	DB09118
P18505	DB09118
P47870	DB09118
P28472	DB09118
O14764	DB09118
P78334	DB09118
Q8N1C3	DB09118
P18507	DB09118
Q99928	DB09118
O00591	DB09118
Q9UN88	DB09118
P23219	DB02110
P21728	DB06216
P20309	DB01151
P00734	DB06919
Q07869	DB12961
Q12809	DB11186
P11229	DB00804
P03372	DB02901
P10275	DB07286
P08588	DB01407
P37231	DB07509
P00742	DB08746
P35354	DB01435
P08913	DB01403
P08908	DB01621
P00918	DB03221
P47869	DB13994
P08173	DB09167
P41143	DB11691
P22303	DB04859
P35367	DB00920
P28223	DB01224
P23975	DB01381
P35348	DB00875
P34903	DB13994
P28335	DB01403
P08172	DB01085
P18089	DB11124
P35368	DB01576
P35462	DB12478
P18031	DB07298
P41145	DB06409
Q01959	DB06700
P07550	DB01363
P31645	DB01577
P14416	DB01069
P35372	DB05492
Q92731	DB07702
P04150	DB05423
P14867	DB01353
P12931	DB08462
P27487	DB08164
P11217	DB07793
O75469	DB04468
Q16539	DB08096
P24941	DB06976
P07900	DB08787
P07477	DB03374
P17612	DB12010
P14867	DB11582
P47869	DB11582
P34903	DB11582
P48169	DB11582
P31644	DB11582
Q16445	DB11582
P18505	DB11582
P47870	DB11582
P28472	DB11582
O14764	DB11582
P78334	DB11582
Q8N1C3	DB11582
P18507	DB11582
Q99928	DB11582
O00591	DB11582
Q9UN88	DB11582
P23219	DB02198
P21728	DB09286
P20309	DB01224
P00734	DB06929
Q07869	DB13873
Q12809	DB11386
P11229	DB00805
P03372	DB03467
P10275	DB07419
P08588	DB01580
P37231	DB07675
P00742	DB09075
P35354	DB01600
P08913	DB01472
P08908	DB01622
P00918	DB03262
P08173	DB11181
P41143	DB14009
P22303	DB04864
P35367	DB00934
P28223	DB01238
P23975	DB01442
P35348	DB00908
P28335	DB01454
P08172	DB01135
P18089	DB14185
P35368	DB01579
P35462	DB13025
P18031	DB07480
P41145	DB06738
Q01959	DB06701
P07550	DB01366
P31645	DB04821
P14416	DB01100
P35372	DB05509
Q92731	DB07757
P04150	DB06781
P14867	DB01354
P12931	DB08564
P27487	DB08382
P11217	DB07807
O75469	DB04824
Q16539	DB08097
P24941	DB06983
P07900	DB08788
P07477	DB03417
P14867	DB11859
P47869	DB11859
P34903	DB11859
P48169	DB11859
P31644	DB11859
Q16445	DB11859
P18505	DB11859
P47870	DB11859
P28472	DB11859
O14764	DB11859
P78334	DB11859
Q8N1C3	DB11859
P18507	DB11859
Q99928	DB11859
O00591	DB11859
Q9UN88	DB11859
P23219	DB02266
P21728	DB12093
P20309	DB01226
P00734	DB06936
Q07869	DB13961
Q12809	DB11633
P11229	DB00809
P03372	DB03742
P10275	DB07421
P08588	DB01917
P37231	DB07723
P00742	DB09109
P35354	DB01628
P08913	DB01577
P08908	DB04829
P00918	DB03270
P08173	DB11235
P41143	DB14011
P22303	DB04892
P35367	DB00950
P28223	DB01239
P23975	DB01454
P35348	DB00925
P28335	DB01537
P08172	DB01142
P35368	DB01608
P35462	DB14185
P18031	DB07651
P41145	DB06800
Q01959	DB12305
P07550	DB01407
P31645	DB04832
P14416	DB01151
P35372	DB06204
Q92731	DB07933
P04150	DB08867
P14867	DB01355
P12931	DB08901
P27487	DB08429
P11217	DB07949
O75469	DB04930
Q16539	DB08242
P24941	DB07024
P07900	DB08789
P07477	DB03443
P14867	DB11901
P47869	DB11901
P34903	DB11901
P48169	DB11901
P31644	DB11901
Q16445	DB11901
P18505	DB11901
P47870	DB11901
P28472	DB11901
O14764	DB11901
P78334	DB11901
Q8N1C3	DB11901
P18507	DB11901
Q99928	DB11901
O00591	DB11901
Q9UN88	DB11901
P23219	DB02379
P21728	DB12890
P20309	DB01231
P00734	DB06942
Q12809	DB11642
P11229	DB00810
P03372	DB03802
P10275	DB07422
P08588	DB03566
P37231	DB07724
P00742	DB09141
P35354	DB02266
P08913	DB01608
P08908	DB04884
P00918	DB03294
P08173	DB12278
P41143	DB14146
P22303	DB04924
P35367	DB00967
P28223	DB01242
P23975	DB01576
P35348	DB00935
P28335	DB04871
P08172	DB01148
P35368	DB01614
P18031	DB07719
P41145	DB09173
Q01959	DB14754
P07550	DB01408
P31645	DB04836
P14416	DB01175
P35372	DB06230
Q92731	DB08020
P04150	DB08906
P14867	DB01381
P12931	DB09079
P27487	DB08445
P11217	DB08151
O75469	DB05928
Q16539	DB08349
P24941	DB07054
P07900	DB09130
P07477	DB03555
P23219	DB02709
P21728	DB14185
P20309	DB01238
P00734	DB06947
P11229	DB00835
P03372	DB04216
P10275	DB07423
P08588	DB04846
P37231	DB07842
P00742	DB09258
P35354	DB02709
P08913	DB01624
P08908	DB04888
P00918	DB03333
P08173	DB13581
P22303	DB06525
P35367	DB00972
P28223	DB01267
P23975	DB01577
P35348	DB00964
P28335	DB04884
P08172	DB01151
P35368	DB01622
P18031	DB07730
P41145	DB09209
P07550	DB01580
P31645	DB04889
P14416	DB01184
P35372	DB06274
Q92731	DB09086
P04150	DB09091
P14867	DB01437
P12931	DB12010
P27487	DB08504
P11217	DB08322
O75469	DB06777
Q16539	DB08351
P24941	DB07065
P07900	DB09221
P07477	DB03595
P23219	DB02773
P20309	DB01239
P00734	DB06996
P11229	DB00875
P03372	DB04468
P10275	DB07454
P08588	DB04855
P37231	DB07863
P00742	DB09332
P35354	DB03477
P08913	DB04846
P08908	DB04908
P00918	DB03385
P08173	DB14185
P22303	DB07555
P35367	DB00985
P28223	DB01392
P23975	DB01579
P35348	DB01136
P28335	DB04948
P08172	DB01224
P35368	DB04855
P18031	DB08001
P41145	DB09272
P07550	DB01917
P31645	DB04896
P14416	DB01186
P35372	DB06409
Q92731	DB09535
P04150	DB09095
P14867	DB01483
P27487	DB08530
P11217	DB08500
O75469	DB07080
Q16539	DB08352
P24941	DB07126
P07900	DB12442
P07477	DB03608
P23219	DB03667
P20309	DB01337
P00734	DB07005
P11229	DB00907
P03372	DB04471
P10275	DB07717
P08588	DB04861
P37231	DB08121
P00742	DB11166
P35354	DB03866
P08913	DB04855
P08908	DB04946
P00918	DB03526
P22303	DB07701
P35367	DB01069
P28223	DB01403
P23975	DB04821
P35348	DB01142
P28335	DB05492
P08172	DB01226
P35368	DB05469
P18031	DB08003
P41145	DB11130
P07550	DB03566
P31645	DB05422
P14416	DB01200
P35372	DB06738
Q92731	DB11219
P04150	DB11619
P14867	DB01496
P27487	DB08588
P11217	DB08503
O75469	DB07931
Q16539	DB08395
P24941	DB07137
P07477	DB03643
P23219	DB03752
P20309	DB01338
P00734	DB07016
P11229	DB00934
P03372	DB04573
P10275	DB07769
P08588	DB06216
P37231	DB08302
P00742	DB12364
P35354	DB04552
P08913	DB04948
P08908	DB04948
P00918	DB03594
P22303	DB07756
P35367	DB01071
P28223	DB01442
P23975	DB04836
P35348	DB01149
P28335	DB06144
P08172	DB01231
P35368	DB05492
P18031	DB08147
P41145	DB11186
P07550	DB04846
P31645	DB05688
P14416	DB01221
P35372	DB06800
Q92731	DB11674
P04150	DB11921
P14867	DB01544
P27487	DB08672
O75469	DB08604
Q16539	DB08423
P24941	DB07163
P07477	DB03865
P23219	DB03753
P20309	DB01403
P00734	DB07027
P11229	DB00940
P03372	DB04574
P10275	DB08035
P08588	DB06262
P37231	DB08402
P00742	DB12598
P35354	DB04725
P08913	DB05492
P08908	DB04970
P00918	DB03596
P22303	DB07846
P35367	DB01075
P28223	DB01454
P23975	DB04840
P35348	DB01162
P28335	DB06148
P08172	DB01238
P35368	DB06144
P18031	DB08371
P41145	DB11691
P07550	DB04861
P31645	DB05964
P14416	DB01224
P35372	DB09049
Q92731	DB13869
P04150	DB12637
P14867	DB01558
P27487	DB08743
O75469	DB08864
Q16539	DB08424
P24941	DB07164
P07477	DB03876
P23219	DB03783
P20309	DB01409
P00734	DB07083
P11229	DB00942
P03372	DB04575
P10275	DB08087
P08588	DB08347
P37231	DB08435
P00742	DB13149
P35354	DB04743
P08913	DB06148
P08908	DB05271
P00918	DB03598
P22303	DB08167
P35367	DB01084
P28223	DB01488
P23975	DB04889
P35348	DB01186
P28335	DB06153
P08172	DB01239
P35368	DB06153
P18031	DB08397
P41145	DB14146
P07550	DB05039
P31645	DB06077
P14416	DB01233
P35372	DB09061
Q92731	DB13952
P04150	DB13003
P14867	DB01559
P27487	DB08882
O75469	DB11087
Q16539	DB08521
P24941	DB07179
P07477	DB03976
P23219	DB04552
P20309	DB01591
P00734	DB07088
P11229	DB00979
P03372	DB04824
P10275	DB08088
P08588	DB08558
P37231	DB08560
P00742	DB13150
P35354	DB05095
P08913	DB06153
P08908	DB05339
P00918	DB03697
P22303	DB08357
P35367	DB01106
P28223	DB01537
P23975	DB04896
P35348	DB01200
P28335	DB06216
P08172	DB01336
P35368	DB06207
P18031	DB08549
P07550	DB05590
P31645	DB06148
P14416	DB01235
P35372	DB09089
Q92731	DB13953
P04150	DB13158
P14867	DB01567
P27487	DB11723
O75469	DB11605
Q16539	DB08522
P24941	DB07203
P07477	DB04008
P23219	DB04557
P20309	DB01625
P00734	DB07091
P11229	DB00986
P03372	DB04930
P10275	DB08089
P08588	DB08807
P37231	DB08604
P00742	DB13151
P35354	DB06725
P08913	DB06216
P08908	DB05509
P00918	DB03844
P22303	DB08615
P35367	DB01114
P28223	DB01614
P23975	DB05012
P35348	DB01238
P28335	DB06229
P08172	DB01337
P35368	DB06229
P18031	DB08591
P07550	DB05849
P31645	DB06156
P14416	DB01238
P35372	DB09173
Q92731	DB13954
P04150	DB13867
P14867	DB01587
O75469	DB12582
Q16539	DB08730
P24941	DB07210
P07477	DB04107
P23219	DB04817
P20309	DB03128
P00734	DB07095
P11229	DB01019
P03372	DB04938
P10275	DB08461
P08588	DB08808
P37231	DB08760
P00742	DB13152
P35354	DB06736
P08913	DB06229
P08908	DB05562
P00918	DB03877
P22303	DB08996
P35367	DB01142
P28223	DB01618
P23975	DB05642
P35348	DB01253
P28335	DB06446
P08172	DB01338
P35368	DB06262
P18031	DB08593
P07550	DB06216
P31645	DB06204
P14416	DB01239
P35372	DB09209
Q92731	DB13955
P04150	DB14512
P14867	DB01588
O75469	DB13179
Q16539	DB12010
P24941	DB07220
P07477	DB04125
P23219	DB06725
P20309	DB04365
P00734	DB07105
P11229	DB01036
P03372	DB05233
P10275	DB08604
P08588	DB09013
P37231	DB08915
P00742	DB13192
P35354	DB06802
P08913	DB06262
P08908	DB06016
P00918	DB03904
P22303	DB13503
P35367	DB01146
P28223	DB01621
P23975	DB05688
P35348	DB01267
P28335	DB06512
P08172	DB01403
P35368	DB06694
P18031	DB08783
P07550	DB06262
P31645	DB06684
P14416	DB01267
P35372	DB09272
Q92731	DB13956
P04150	DB14538
P14867	DB01589
O75469	DB13873
P24941	DB07431
P07477	DB04215
P23219	DB06736
P20309	DB04843
P00734	DB07120
P11229	DB01062
P03372	DB05487
P10275	DB08804
P08588	DB09068
P37231	DB09006
P00742	DB13884
P35354	DB08439
P08913	DB06623
P08908	DB06148
P00918	DB03950
P22303	DB14006
P35367	DB01151
P28223	DB01622
P23975	DB05964
P35348	DB01295
P28335	DB06594
P08172	DB01409
P35368	DB09128
P07550	DB06814
P31645	DB06700
P14416	DB01392
P35372	DB09289
Q92731	DB14641
P04150	DB14539
P14867	DB01594
O75469	DB13952
P24941	DB07471
P07477	DB04238
P23219	DB06802
P20309	DB05752
P00734	DB07128
P11229	DB01069
P03372	DB05662
P10275	DB08867
P08588	DB09204
P37231	DB09061
P00742	DB13923
P35354	DB08910
P08913	DB06694
P08908	DB06153
P00918	DB03975
P35367	DB01173
P28223	DB01623
P23975	DB06148
P35348	DB01364
P28335	DB09014
P08172	DB01591
P35368	DB09202
P07550	DB07543
P31645	DB06701
P14416	DB01403
P35372	DB11130
P04150	DB14540
P14867	DB01595
O75469	DB13953
P24941	DB07493
P07477	DB04246
P23219	DB07981
P20309	DB06153
P00734	DB07131
P11229	DB01085
P03372	DB05882
P10275	DB08899
P08588	DB09351
P37231	DB09198
P00742	DB13933
P35354	DB09061
P08913	DB06711
P08908	DB06216
P00918	DB04002
P35367	DB01175
P28223	DB01624
P23975	DB06156
P35348	DB01403
P28335	DB09194
P08172	DB03128
P35368	DB11124
P07550	DB08807
P31645	DB08839
P14416	DB01425
P35372	DB11186
P04150	DB14541
P14867	DB05087
O75469	DB13954
P24941	DB07501
P07477	DB04269
P23219	DB07983
P20309	DB06702
P00734	DB07133
P11229	DB01142
P03372	DB05966
P10275	DB09086
P08588	DB11124
P37231	DB09201
P00742	DB13998
P35354	DB09212
P08913	DB08815
P08908	DB06393
P00918	DB04081
P35367	DB01176
P28223	DB04599
P23975	DB06204
P35348	DB01472
P28335	DB09195
P08172	DB04834
P35368	DB14185
P07550	DB08808
P31645	DB08918
P14416	DB01549
P35372	DB11691
P04150	DB14542
P14867	DB06470
O75469	DB13955
P24941	DB07504
P07477	DB04301
P23219	DB07984
P20309	DB06709
P00734	DB07143
P11229	DB01148
P03372	DB06202
P10275	DB09123
P08588	DB11278
P37231	DB09213
P00742	DB13999
P35354	DB09213
P08913	DB09242
P08908	DB06446
P00918	DB04089
P35367	DB01224
P28223	DB04842
P23975	DB06333
P35348	DB01576
P28335	DB12110
P08172	DB05752
P07550	DB09013
P31645	DB09016
P14416	DB01614
P35372	DB14009
P04150	DB14543
P14867	DB09166
O75469	DB13956
P24941	DB07529
P07477	DB04311
P23219	DB08814
P20309	DB06787
P00734	DB07165
P11229	DB01151
P03372	DB06249
P10275	DB09371
P08588	DB13781
P37231	DB11133
P00742	DB14738
P35354	DB09214
P08913	DB09244
P08908	DB06454
P00918	DB04180
P35367	DB01237
P28223	DB04908
P23975	DB06700
P35348	DB01579
P28335	DB12163
P08172	DB06153
P07550	DB09080
P31645	DB09068
P14416	DB01618
P35372	DB14011
P04150	DB14544
P14867	DB12458
O75469	DB14001
P24941	DB07531
P07477	DB04325
P23219	DB09061
P20309	DB08897
P00734	DB07190
P11229	DB01175
P03372	DB06374
P10275	DB09389
P37231	DB11672
P35354	DB09215
P08913	DB09286
P08908	DB06506
P00918	DB04203
P35367	DB01238
P28223	DB04946
P23975	DB06701
P35348	DB01614
P28335	DB12177
P08172	DB06702
P07550	DB09082
P31645	DB09167
P14416	DB01621
P35372	DB14146
P04150	DB14583
P14867	DB13872
O75469	DB14002
P24941	DB07533
P07477	DB04336
P23219	DB09212
P20309	DB09076
P00734	DB07211
P11229	DB01224
P03372	DB06401
P10275	DB11064
P37231	DB11811
P35354	DB09216
P08913	DB11124
P08908	DB06538
P00918	DB04371
P35367	DB01239
P28223	DB05079
P23975	DB08918
P35348	DB01622
P28335	DB13940
P08172	DB06787
P07550	DB09204
P31645	DB09186
P14416	DB01622
P04150	DB14596
P24941	DB07534
P07477	DB04391
P23219	DB09213
P20309	DB09089
P00734	DB07277
P11229	DB01231
P03372	DB06710
P10275	DB11219
P37231	DB12007
P35354	DB09217
P08913	DB11278
P08908	DB06684
P00918	DB04394
P35367	DB01246
P28223	DB05227
P23975	DB09068
P35348	DB01624
P28335	DB14185
P08172	DB08801
P07550	DB09273
P31645	DB09195
P14416	DB01623
P04150	DB14631
P24941	DB07538
P07477	DB04410
P23219	DB09214
P20309	DB09167
P00734	DB07278
P11229	DB01233
P03372	DB06732
P10275	DB11429
P37231	DB12662
P35354	DB09285
P08913	DB11738
P08908	DB08807
P00918	DB04549
P35367	DB01267
P28223	DB05316
P23975	DB09167
P35348	DB04855
P08172	DB08897
P07550	DB11124
P31645	DB09225
P14416	DB01624
P04150	DB15566
P24941	DB07539
P07477	DB04424
P23219	DB09215
P20309	DB09262
P00734	DB07279
P11229	DB01238
P03372	DB06871
P10275	DB11447
P37231	DB13873
P35354	DB09288
P08913	DB14185
P08908	DB08810
P00918	DB04600
P35367	DB01403
P28223	DB05492
P23975	DB09185
P35348	DB04946
P08172	DB09076
P07550	DB11587
P31645	DB12305
P14416	DB04599
P24941	DB07540
P07477	DB04432
P23219	DB09216
P20309	DB09300
P00734	DB07353
P11229	DB01239
P03372	DB06898
P10275	DB11619
P37231	DB13961
P35354	DB09295
P08908	DB08815
P00918	DB04601
P35367	DB01615
P28223	DB05687
P23975	DB09225
P35348	DB04948
P08172	DB09089
P07550	DB12248
P14416	DB04842
P24941	DB07562
P07477	DB04442
P23219	DB09288
P20309	DB11181
P00734	DB07366
P11229	DB01403
P03372	DB06927
P10275	DB11901
P37231	DB14009
P35354	DB11071
P08908	DB08922
P00918	DB04763
P35367	DB01619
P28223	DB06016
P23975	DB12305
P35348	DB05469
P08172	DB09167
P07550	DB13139
P14416	DB04844
P24941	DB07595
P07477	DB04446
P23219	DB09295
P20309	DB11235
P00734	DB07376
P11229	DB01409
P03372	DB07086
P10275	DB12941
P37231	DB14011
P35354	DB11079
P08908	DB09061
P00918	DB06891
P35367	DB01620
P28223	DB06077
P23975	DB13931
P35348	DB05492
P08172	DB09262
P14416	DB04857
P24941	DB07606
P07477	DB04470
P23219	DB11071
P20309	DB12278
P00734	DB07400
